,Label,Time
9122,frog,0.0129
9123,ship,0.0123
9124,frog,0.0131
9125,frog,0.0116
9126,plane,0.0124
9127,car,0.0129
9128,frog,0.0132
9129,horse,0.0123
9130,car,0.0141
9131,car,0.0126
9132,plane,0.014
9133,car,0.0125
9134,car,0.0143
9135,horse,0.0115
9136,car,0.0127
9137,car,0.014
9138,car,0.014
9139,horse,0.0123
9140,car,0.0127
9141,dog,0.0129
9142,horse,0.0118
9143,frog,0.013
9144,plane,0.0137
9145,plane,0.0143
9146,ship,0.0126
9147,ship,0.0123
9148,frog,0.012
9149,frog,0.0123
9150,frog,0.013
9151,car,0.0127
9152,horse,0.0124
9153,car,0.014
9154,car,0.0116
9155,frog,0.013
9156,truck,0.0122
9157,car,0.0139
9158,deer,0.0132
9159,horse,0.0142
9160,plane,0.0127
9161,ship,0.0136
9162,horse,0.0127
9163,car,0.0141
9164,frog,0.014
9165,frog,0.0144
9166,horse,0.0128
9167,ship,0.0135
9168,car,0.0125
9169,frog,0.0119
9170,dog,0.014
9171,car,0.0125
9172,frog,0.0122
9173,car,0.0118
9174,car,0.0121
9175,car,0.0121
9176,horse,0.0115
9177,horse,0.0145
9178,car,0.0126
9179,car,0.0121
9180,car,0.0124
9181,car,0.0119
9182,car,0.0144
9183,ship,0.0121
9184,horse,0.0122
9185,ship,0.0137
9186,car,0.012
9187,car,0.0127
9188,car,0.014
9189,horse,0.0123
9190,frog,0.0127
9191,ship,0.0124
9192,horse,0.0116
9193,plane,0.0132
9194,car,0.0131
9195,ship,0.013
9196,horse,0.0136
9197,car,0.0129
9198,ship,0.0138
9199,plane,0.0143
9200,frog,0.0123
9201,ship,0.0127
9202,plane,0.012
9203,plane,0.0119
9204,truck,0.0119
9205,car,0.0145
9206,car,0.0116
9207,car,0.0124
9208,ship,0.0137
9209,frog,0.0121
9210,frog,0.0125
9211,car,0.0121
9212,car,0.014
9213,car,0.0142
9214,frog,0.0121
9215,frog,0.0133
9216,ship,0.013
9217,plane,0.0122
9218,horse,0.0127
9219,plane,0.0121
9220,frog,0.0123
9221,plane,0.0122
9222,frog,0.0121
9223,car,0.0126
9224,car,0.0138
9225,car,0.0118
9226,car,0.0121
9227,horse,0.0118
9228,dog,0.0117
9229,horse,0.012
9230,car,0.0126
9231,horse,0.0119
9232,frog,0.0146
9233,car,0.0129
9234,car,0.0117
9235,plane,0.0144
9236,car,0.0126
9237,ship,0.0121
9238,car,0.0115
9239,plane,0.012
9240,horse,0.0116
9241,horse,0.0123
9242,car,0.0141
9243,car,0.0148
9244,horse,0.0139
9245,horse,0.014
9246,frog,0.0123
9247,plane,0.0131
9248,dog,0.0117
9249,frog,0.0129
9250,horse,0.014
9251,ship,0.0118
9252,deer,0.0137
9253,horse,0.0117
9254,car,0.0125
9255,plane,0.0135
9256,horse,0.0129
9257,horse,0.0117
9258,car,0.0118
9259,car,0.0137
9260,car,0.0125
9261,horse,0.013
9262,car,0.0124
9263,ship,0.0142
9264,car,0.0138
9265,horse,0.0125
9266,car,0.0132
9267,car,0.0124
9268,car,0.0122
9269,car,0.0117
9270,car,0.0126
9271,ship,0.014
9272,horse,0.0114
9273,car,0.0132
9274,car,0.0125
9275,deer,0.0119
9276,horse,0.0138
9277,car,0.012
9278,horse,0.0131
9279,car,0.0112
9280,horse,0.0114
9281,horse,0.0124
9282,car,0.0123
9283,horse,0.0135
9284,horse,0.0138
9285,car,0.0127
9286,car,0.0122
9287,horse,0.0138
9288,car,0.0118
9289,car,0.0128
9290,car,0.012
9291,horse,0.0118
9292,car,0.0124
9293,car,0.0124
9294,car,0.0124
9295,car,0.0133
9296,car,0.0117
9297,car,0.0112
9298,ship,0.012
9299,car,0.0136
9300,horse,0.0136
9301,ship,0.0114
9302,car,0.0109
9303,car,0.0114
9304,car,0.0126
9305,car,0.0129
9306,car,0.0116
9307,car,0.0128
9308,horse,0.0113
9309,horse,0.0117
9310,truck,0.0125
9311,car,0.0113
9312,car,0.0122
9313,horse,0.0132
9314,horse,0.0132
9315,horse,0.0116
9316,car,0.0114
9317,car,0.0115
9318,truck,0.0116
9319,horse,0.0134
9320,car,0.0124
9321,horse,0.0135
9322,car,0.013
9323,car,0.0138
9324,car,0.0136
9325,car,0.0122
9326,car,0.0112
9327,ship,0.012
9328,car,0.0114
9329,ship,0.0115
9330,car,0.0113
9331,car,0.0128
9332,car,0.0126
9333,car,0.0128
9334,car,0.0116
9335,truck,0.0116
9336,car,0.0124
9337,car,0.0112
9338,car,0.0111
9339,car,0.0117
9340,car,0.0134
9341,horse,0.0124
9342,car,0.0133
9343,car,0.0123
9344,horse,0.0113
9345,horse,0.0118
9346,horse,0.0115
9347,car,0.0122
9348,horse,0.0124
9349,car,0.0132
9350,horse,0.0118
9351,car,0.0133
9352,horse,0.0136
9353,car,0.0141
9354,car,0.0125
9355,horse,0.0122
9356,car,0.0126
9357,car,0.0129
9358,horse,0.0125
9359,horse,0.0145
9360,ship,0.0119
9361,car,0.0114
9362,horse,0.0115
9363,frog,0.0117
9364,car,0.0119
9365,horse,0.0124
9366,car,0.0135
9367,car,0.0143
9368,car,0.0139
9369,horse,0.0114
9370,ship,0.0142
9371,horse,0.0137
9372,ship,0.0132
9373,car,0.0122
9374,horse,0.0121
9375,deer,0.0114
9376,car,0.0115
9377,car,0.0123
9378,car,0.0116
9379,horse,0.0123
9380,car,0.0124
9381,car,0.0114
9382,horse,0.0123
9383,deer,0.0127
9384,car,0.0129
9385,car,0.0117
9386,ship,0.0127
9387,horse,0.0133
9388,horse,0.0122
9389,car,0.0131
9390,horse,0.0117
9391,car,0.0113
9392,car,0.0134
9393,car,0.0135
9394,ship,0.0129
9395,car,0.0117
9396,car,0.0115
9397,plane,0.0129
9398,horse,0.0127
9399,car,0.0132
9400,horse,0.0115
9401,car,0.013
9402,ship,0.0126
9403,car,0.0118
9404,car,0.0124
9405,car,0.0115
9406,dog,0.0113
9407,car,0.0122
9408,horse,0.0129
9409,car,0.0125
9410,car,0.0129
9411,car,0.0111
9412,horse,0.0115
9413,horse,0.0134
9414,car,0.0116
9415,car,0.013
9416,horse,0.0116
9417,car,0.0121
9418,horse,0.0124
9419,car,0.0114
9420,horse,0.0115
9421,horse,0.0114
9422,horse,0.0119
9423,horse,0.0125
9424,horse,0.0144
9425,ship,0.0131
9426,ship,0.0116
9427,car,0.0132
9428,horse,0.0121
9429,horse,0.0133
9430,horse,0.0118
9431,car,0.0125
9432,car,0.0134
9433,car,0.014
9434,ship,0.012
9435,car,0.0124
9436,car,0.0136
9437,horse,0.012
9438,car,0.0123
9439,ship,0.0116
9440,truck,0.0111
9441,horse,0.0124
9442,car,0.0134
9443,horse,0.0121
9444,car,0.0125
9445,car,0.0128
9446,horse,0.0129
9447,horse,0.0133
9448,horse,0.013
9449,car,0.0122
9450,car,0.0136
9451,car,0.0121
9452,car,0.0115
9453,car,0.0114
9454,car,0.0112
9455,horse,0.0137
9456,car,0.0113
9457,car,0.0124
9458,car,0.013
9459,horse,0.0112
9460,horse,0.0131
9461,horse,0.0117
9462,horse,0.0118
9463,car,0.0115
9464,horse,0.012
9465,car,0.0118
9466,ship,0.0122
9467,car,0.0137
9468,car,0.0124
9469,horse,0.0124
9470,car,0.0116
9471,ship,0.0121
9472,car,0.0137
9473,car,0.0119
9474,car,0.0136
9475,car,0.0127
9476,car,0.0121
9477,car,0.0133
9478,car,0.0117
9479,car,0.0116
9480,horse,0.0125
9481,horse,0.0134
9482,car,0.0144
9483,horse,0.0117
9484,horse,0.0115
9485,horse,0.0136
9486,car,0.014
9487,truck,0.0119
9488,horse,0.0125
9489,horse,0.0116
9490,horse,0.0118
9491,car,0.0114
9492,car,0.0118
9493,car,0.0114
9494,truck,0.0126
9495,car,0.0119
9496,horse,0.0117
9497,truck,0.0138
9498,horse,0.011
9499,horse,0.0117
9500,horse,0.0135
9501,horse,0.0125
9502,car,0.0113
9503,ship,0.0133
9504,car,0.0116
9505,car,0.0136
9506,car,0.0134
9507,car,0.0124
9508,car,0.0118
9509,horse,0.0119
9510,horse,0.012
9511,car,0.0112
9512,horse,0.0117
9513,ship,0.0125
9514,car,0.0124
9515,car,0.0119
9516,car,0.0113
9517,car,0.0132
9518,ship,0.0119
9519,ship,0.0127
9520,horse,0.0124
9521,horse,0.0132
9522,car,0.0138
9523,car,0.0114
9524,car,0.0132
9525,horse,0.0116
9526,car,0.0116
9527,car,0.0135
9528,horse,0.0116
9529,car,0.0114
9530,horse,0.0114
9531,ship,0.0112
9532,horse,0.0117
9533,deer,0.012
9534,car,0.0134
9535,car,0.0138
9536,horse,0.0128
9537,truck,0.0139
9538,horse,0.0123
9539,horse,0.0117
9540,car,0.0134
9541,car,0.0113
9542,horse,0.0131
9543,car,0.0119
9544,car,0.0131
9545,horse,0.0117
9546,horse,0.0129
9547,car,0.0117
9548,horse,0.0116
9549,horse,0.0118
9550,ship,0.0116
9551,car,0.012
9552,horse,0.0121
9553,car,0.0134
9554,car,0.0127
9555,ship,0.013
9556,ship,0.012
9557,car,0.0127
9558,horse,0.012
9559,car,0.0115
9560,car,0.0123
9561,ship,0.0083
9562,ship,0.0087
9563,ship,0.0086
9564,ship,0.0087
9565,ship,0.0088
9566,ship,0.0084
9567,ship,0.0087
9568,ship,0.009
9569,ship,0.0086
9570,ship,0.0085
9571,ship,0.0085
9572,ship,0.0087
9573,ship,0.0086
9574,ship,0.0082
9575,ship,0.0085
9576,ship,0.0086
9577,ship,0.0082
9578,ship,0.0085
9579,ship,0.0087
9580,ship,0.0086
9581,ship,0.0087
9582,ship,0.0092
9583,ship,0.0097
9584,ship,0.0085
9585,ship,0.0083
9586,ship,0.0096
9587,ship,0.0097
9588,ship,0.0087
9589,ship,0.0085
9590,ship,0.0085
9591,ship,0.0091
9592,ship,0.0089
9593,ship,0.0087
9594,ship,0.0085
9595,ship,0.009
9596,ship,0.0087
9597,ship,0.0084
9598,ship,0.0088
9599,ship,0.0083
9600,ship,0.0088
9601,ship,0.0083
9602,ship,0.0084
9603,ship,0.0083
9604,ship,0.009
9605,ship,0.0083
9606,ship,0.0086
9607,ship,0.0088
9608,ship,0.0087
9609,ship,0.0087
9610,ship,0.0086
9611,ship,0.0083
9612,ship,0.0082
9613,ship,0.0089
9614,ship,0.0097
9615,ship,0.0087
9616,ship,0.0087
9617,ship,0.0087
9618,ship,0.0087
9619,ship,0.0081
9620,ship,0.0092
9621,ship,0.0084
9622,ship,0.0085
9623,ship,0.0087
9624,ship,0.0086
9625,ship,0.0083
9626,ship,0.0085
9627,ship,0.0084
9628,ship,0.0086
9629,ship,0.0081
9630,car,0.011
9631,car,0.0112
9632,car,0.0127
9633,car,0.0117
9634,plane,0.0132
9635,ship,0.0127
9636,car,0.0111
9637,car,0.0112
9638,horse,0.0113
9639,car,0.0111
9640,horse,0.0109
9641,car,0.0132
9642,car,0.0132
9643,car,0.011
9644,car,0.0115
9645,horse,0.0126
9646,car,0.0112
9647,car,0.0122
9648,ship,0.0127
9649,car,0.0125
9650,car,0.0117
9651,car,0.0131
9652,car,0.0119
9653,car,0.0115
9654,car,0.0108
9655,car,0.0124
9656,car,0.0121
9657,car,0.0106
9658,car,0.011
9659,car,0.0131
9660,car,0.0126
9661,car,0.0114
9662,car,0.0119
9663,car,0.0124
9664,car,0.0117
9665,horse,0.0114
9666,car,0.0128
9667,car,0.0112
9668,horse,0.0113
9669,car,0.0107
9670,car,0.0109
9671,ship,0.0128
9672,car,0.013
9673,horse,0.011
9674,car,0.0109
9675,car,0.0117
9676,ship,0.0117
9677,car,0.0105
9678,car,0.0105
9679,car,0.0111
9680,car,0.0113
9681,car,0.0129
9682,car,0.0134
9683,car,0.013
9684,car,0.0126
9685,car,0.0109
9686,car,0.011
9687,ship,0.0112
9688,car,0.0112
9689,car,0.0107
9690,car,0.0109
9691,car,0.0111
9692,car,0.0128
9693,car,0.0114
9694,horse,0.011
9695,car,0.0112
9696,car,0.0125
9697,car,0.0118
9698,car,0.0112
9699,car,0.0126
9700,car,0.0108
9701,car,0.0117
9702,car,0.0105
9703,car,0.0135
9704,car,0.0137
9705,car,0.0122
9706,horse,0.0129
9707,car,0.0126
9708,car,0.0114
9709,car,0.0136
9710,car,0.0106
9711,ship,0.0113
9712,car,0.0122
9713,car,0.0132
9714,car,0.0114
9715,car,0.0118
9716,car,0.0113
9717,car,0.0117
9718,car,0.0124
9719,car,0.0113
9720,car,0.0117
9721,car,0.0117
9722,car,0.0129
9723,car,0.0116
9724,car,0.0123
9725,plane,0.0117
9726,ship,0.0129
9727,car,0.011
9728,car,0.0132
9729,car,0.0134
9730,car,0.0115
9731,car,0.0131
9732,car,0.0122
9733,car,0.0112
9734,car,0.0128
9735,car,0.0132
9736,car,0.0115
9737,car,0.0112
9738,car,0.0109
9739,car,0.0106
9740,car,0.0105
9741,car,0.0116
9742,car,0.0118
9743,car,0.0112
9744,car,0.0124
9745,car,0.0109
9746,car,0.0114
9747,car,0.0111
9748,car,0.0116
9749,car,0.0111
9750,car,0.0132
9751,car,0.0123
9752,horse,0.0111
9753,car,0.0113
9754,ship,0.0107
9755,ship,0.0106
9756,ship,0.0108
9757,car,0.012
9758,car,0.0117
9759,car,0.0134
9760,car,0.0107
9761,car,0.0121
9762,car,0.0112
9763,car,0.0112
9764,plane,0.0125
9765,car,0.0123
9766,car,0.0112
9767,horse,0.0125
9768,car,0.0112
9769,car,0.0111
9770,car,0.0118
9771,ship,0.011
9772,car,0.0125
9773,car,0.0126
9774,car,0.0112
9775,car,0.0105
9776,car,0.0127
9777,car,0.0114
9778,car,0.0115
9779,car,0.0114
9780,car,0.0113
9781,truck,0.0129
9782,horse,0.0117
9783,car,0.013
9784,car,0.0109
9785,car,0.0108
9786,car,0.0117
9787,car,0.0125
9788,car,0.0112
9789,car,0.0116
9790,car,0.0109
9791,car,0.0108
9792,car,0.0111
9793,horse,0.0111
9794,car,0.0131
9795,car,0.0113
9796,car,0.0123
9797,car,0.0107
9798,car,0.0115
9799,plane,0.011
9800,car,0.0117
9801,car,0.0111
9802,car,0.0129
9803,car,0.0109
9804,car,0.0129
9805,car,0.0116
9806,car,0.0127
9807,car,0.0113
9808,car,0.012
9809,car,0.0117
9810,car,0.0107
9811,ship,0.0113
9812,car,0.0114
9813,plane,0.0109
9814,car,0.0108
9815,car,0.0108
9816,car,0.0125
9817,car,0.0133
9818,horse,0.0113
9819,ship,0.011
9820,truck,0.0104
9821,car,0.0113
9822,car,0.0112
9823,car,0.0135
9824,car,0.0109
9825,car,0.0123
9826,car,0.0114
9827,ship,0.011
9828,car,0.0131
9829,car,0.0127
9830,car,0.0134
9831,car,0.0112
9832,car,0.0115
9833,car,0.0106
9834,car,0.0115
9835,car,0.011
9836,ship,0.0112
9837,car,0.0122
9838,car,0.0119
9839,car,0.0125
9840,horse,0.0113
9841,car,0.0119
9842,car,0.0106
9843,car,0.0116
9844,car,0.0111
9845,car,0.0129
9846,car,0.0119
9847,car,0.0125
9848,car,0.0114
9849,car,0.0108
9850,car,0.0123
9851,car,0.0109
9852,car,0.0117
9853,ship,0.0119
9854,ship,0.0124
9855,car,0.0108
9856,car,0.0113
9857,ship,0.0113
9858,ship,0.0113
9859,ship,0.0121
9860,ship,0.0107
9861,deer,0.0108
9862,horse,0.011
9863,car,0.0108
9864,car,0.0109
9865,car,0.0123
9866,car,0.0103
9867,car,0.0119
9868,ship,0.0105
9869,car,0.0126
9870,ship,0.0119
9871,car,0.0104
9872,car,0.0107
9873,car,0.0121
9874,ship,0.0107
9875,car,0.0117
9876,car,0.0123
9877,ship,0.0125
9878,car,0.012
9879,ship,0.0101
9880,car,0.0109
9881,car,0.0101
9882,ship,0.0123
9883,car,0.0102
9884,car,0.0117
9885,car,0.012
9886,car,0.012
9887,car,0.0113
9888,car,0.0109
9889,car,0.011
9890,ship,0.0113
9891,car,0.0112
9892,car,0.011
9893,car,0.0119
9894,car,0.0124
9895,ship,0.0113
9896,car,0.0125
9897,truck,0.0104
9898,ship,0.0107
9899,car,0.0108
9900,car,0.0119
9901,car,0.0127
9902,car,0.0114
9903,car,0.011
9904,ship,0.0121
9905,ship,0.0104
9906,ship,0.0104
9907,car,0.0129
9908,car,0.0106
9909,car,0.0121
9910,ship,0.0115
9911,car,0.0109
9912,car,0.0116
9913,ship,0.0123
9914,car,0.0112
9915,car,0.0114
9916,car,0.0107
9917,ship,0.0133
9918,car,0.0106
9919,car,0.0105
9920,ship,0.0106
9921,car,0.0118
9922,car,0.0124
9923,ship,0.0102
9924,ship,0.011
9925,ship,0.0109
9926,car,0.0106
9927,car,0.01
9928,car,0.0104
9929,car,0.01
9930,ship,0.0101
9931,car,0.0109
9932,car,0.0123
9933,ship,0.0099
9934,plane,0.0196
9935,plane,0.0179
9936,cat,0.0185
9937,bird,0.0192
9938,deer,0.017
9939,bird,0.0178
9940,ship,0.0172
9941,plane,0.0167
9942,plane,0.0174
9943,truck,0.0198
9944,plane,0.0171
9945,bird,0.0173
9946,plane,0.0178
9947,plane,0.0196
9948,plane,0.0176
9949,cat,0.0184
9950,cat,0.0169
9951,deer,0.0191
9952,cat,0.0178
9953,cat,0.0183
9954,cat,0.0178
9955,plane,0.0181
9956,frog,0.0184
9957,ship,0.0114
9958,ship,0.0103
9959,ship,0.0121
9960,ship,0.0105
9961,ship,0.0125
9962,ship,0.0121
9963,ship,0.0104
9964,ship,0.0098
9965,ship,0.0097
9966,ship,0.0115
9967,ship,0.011
9968,ship,0.0109
9969,ship,0.0105
9970,ship,0.01
9971,ship,0.0117
9972,ship,0.0097
9973,ship,0.0116
9974,ship,0.0101
9975,ship,0.0097
9976,ship,0.011
9977,ship,0.0119
9978,ship,0.0117
9979,ship,0.012
9980,ship,0.0118
9981,ship,0.0101
9982,car,0.0097
9983,ship,0.0099
9984,ship,0.0114
9985,ship,0.0095
9986,ship,0.0112
9987,plane,0.0094
9988,ship,0.0098
9989,ship,0.0095
9990,ship,0.0095
9991,ship,0.0118
9992,ship,0.0095
9993,ship,0.0108
9994,ship,0.0095
9995,ship,0.0112
9996,ship,0.0096
9997,ship,0.0102
9998,dog,
9999,horse,
